times,counts
-4,1
-3,2
-2,2
-1,2
0,10
1,17
2,11
3,13
4,13
5,24
6,25
7,26
8,27
9,36
10,32
11,24
12,40
13,29
14,15
15,22
16,20
17,17
18,17
19,25
20,25
21,16
22,22
23,13
24,23
25,32
26,19
27,19
28,25
29,25
30,16
31,20
32,12
33,24
34,13
35,17
36,20
37,13
38,18
39,22
40,12
41,23
42,19
43,18
44,16
45,17
46,17
47,8
48,11
49,18
50,7
51,6
52,13
53,11
54,14
55,13
56,11
57,6
58,12
59,7
60,9
61,10
62,11
63,11
64,13
65,13
66,13
67,19
68,12
69,9
70,14
71,12
72,13
73,5
74,11
75,11
76,13
77,12
78,10
79,18
80,8
81,20
82,15
83,9
84,7
85,14
86,22
87,18
88,15
89,16
90,15
91,13
92,9
93,16
94,13
95,18
96,12
97,8
98,9
99,8
100,6
101,3
102,1
103,2
105,1
106,1
108,1
