times,counts
0,13
1,16
2,20
3,18
4,14
5,16
6,19
7,24
8,22
9,30
10,28
11,26
12,31
13,27
14,33
15,32
16,37
17,30
18,27
19,24
20,28
21,22
22,32
23,30
24,34
25,36
26,45
27,40
28,50
29,39
30,48
31,39
32,45
33,51
34,51
35,50
36,53
37,43
38,53
39,47
40,53
41,37
42,54
43,51
44,60
45,59
46,54
47,41
48,46
49,46
50,50
51,55
52,57
53,52
54,54
55,45
56,51
57,48
58,51
59,56
60,56
61,61
62,58
63,53
64,57
65,53
66,57
67,46
68,47
69,55
70,47
71,46
72,51
73,49
74,29
75,48
76,39
77,50
78,51
79,47
80,58
81,46
82,49
83,58
84,51
85,52
86,57
87,54
88,48
89,57
90,53
91,43
92,54
93,51
94,51
95,53
96,53
97,54
98,52
99,52
100,51
