times,counts
0,17
1,19
2,13
3,9
4,17
5,8
6,20
7,13
8,8
9,10
10,14
11,14
12,12
13,13
14,6
15,12
16,8
17,13
18,9
19,10
20,10
21,15
22,12
23,16
24,14
25,10
26,7
27,13
28,7
29,11
30,8
31,11
32,5
33,4
34,6
35,6
36,6
37,7
38,5
39,9
40,8
41,9
42,6
43,10
44,5
45,7
46,4
47,14
48,13
49,9
50,4
51,8
52,6
53,5
54,4
55,6
56,8
57,6
58,3
59,3
60,2
61,5
62,5
63,4
64,5
65,11
66,3
67,4
68,2
69,6
70,6
71,2
72,4
73,7
74,6
75,5
76,9
77,10
78,4
79,3
80,7
81,8
82,3
83,5
84,3
85,7
86,4
87,7
88,8
89,5
90,2
91,8
92,5
93,5
94,4
95,2
96,4
97,8
98,5
99,3
100,2
