times,counts
0,14
1,14
2,15
3,24
4,25
5,28
6,17
7,24
8,19
9,18
10,11
11,12
12,16
13,15
14,22
15,11
16,16
17,13
18,11
19,21
20,11
21,19
22,14
23,10
24,11
25,10
26,6
27,7
28,5
29,6
30,6
31,9
32,7
33,5
34,8
35,7
36,6
37,7
38,4
39,6
40,5
41,7
42,3
43,4
44,3
45,3
46,5
47,2
48,3
49,2
50,8
51,1
52,3
53,3
54,2
55,1
57,2
58,4
59,1
61,3
62,4
63,4
64,2
65,1
66,2
67,2
68,1
69,2
70,2
71,2
72,1
73,1
74,6
75,3
77,1
78,3
79,2
80,3
82,1
83,2
84,3
85,2
86,1
87,2
88,3
90,2
91,3
92,3
93,2
94,1
95,1
96,1
97,1
98,2
99,3
