times,counts
0,14
1,21
2,20
3,15
4,19
5,9
6,14
7,12
8,15
9,13
10,19
11,16
12,15
13,12
14,11
15,15
16,13
17,11
18,17
19,16
20,17
21,11
22,12
23,13
24,13
25,6
26,11
27,9
28,6
29,10
30,8
31,9
32,7
33,9
34,3
35,7
36,4
37,6
38,3
39,11
40,10
41,13
42,8
43,14
44,12
45,12
46,12
47,14
48,13
49,14
50,10
51,14
52,11
53,10
54,19
55,15
56,17
57,12
58,10
59,9
60,15
61,10
62,8
63,6
64,8
65,4
66,11
67,14
68,11
69,6
70,14
71,6
72,11
73,17
74,12
75,10
76,9
77,6
78,11
79,11
80,7
81,5
82,6
83,7
84,5
85,5
86,7
87,5
88,9
89,3
90,4
91,2
92,4
93,4
94,1
95,6
96,3
97,4
98,3
99,4
100,3
