,times,counts,rates
81,-21,0,1.9263823803123827e-09
82,-20,0,6.28531727397931e-08
83,-19,0,1.1151599353814062e-06
84,-18,0,1.2443453379956278e-05
85,-17,0,0.00010335409656902334
86,-16,0,0.0006865569197170612
87,-15,0,0.0037380587573428714
88,-14,0,0.016925778466567582
89,-13,0,0.06444532141817501
90,-12,0,0.2076954230297738
91,-11,0,0.5689616613177363
92,-10,0,1.3303912873031227
93,-9,0,2.668976320454591
94,-8,0,4.624537314018494
95,-7,0,6.984094847734323
96,-6,0,9.311631661317337
97,-5,0,11.153342943392405
98,-4,0,12.272929593039763
0,-3,1,12.73141731746347
1,-2,4,12.78097815802561
2,-1,9,12.695082477031091
3,0,5,12.649132881146812
4,1,12,12.676726777499344
5,2,12,12.681648949012688
6,3,8,12.487757147239348
7,4,13,11.917331482127013
8,5,14,10.87606960122724
9,6,6,9.402350073159104
10,7,15,7.658946386456834
11,8,11,5.884250762029776
12,9,13,4.322155217587165
13,10,13,3.1489992259987067
14,11,8,2.4325038465950213
15,12,16,2.1404073312449703
16,13,9,2.1738734601533998
17,14,9,2.3956918704655115
18,15,6,2.6555881777392174
19,16,3,2.8276951625353868
20,17,2,2.849786496248019
21,18,3,2.734283754290766
99,19,0,2.540575286981163
22,20,5,2.331945166915948
23,21,4,2.147938507607074
24,22,2,2.00190133716285
25,23,3,1.8936554911114518
26,24,3,1.8241837185795027
27,25,2,1.8025695735623029
28,26,3,1.8409342929224186
29,27,1,1.9416308777153637
30,28,3,2.084607479577255
31,29,3,2.2236269912757423
100,30,0,2.3026664518596087
32,31,4,2.29131557027717
33,32,1,2.2090496594309443
34,33,1,2.1064939440315587
35,34,1,2.0174248183693786
36,35,4,1.9323826287247283
37,36,3,1.819310241681988
38,37,3,1.6635479685808752
101,38,0,1.487142383157994
39,39,1,1.3373670406945841
40,40,4,1.259891291765253
41,41,1,1.2749909403849926
42,42,2,1.370402112744608
43,43,4,1.5157433110882008
44,44,1,1.6846326000898106
102,45,0,1.860694486891361
45,46,1,2.025822090887511
46,47,2,2.155263707939808
47,48,3,2.2288699195192763
103,49,0,2.2358804920673867
104,50,0,2.162989423155405
48,51,4,1.9918087219922282
49,52,2,1.7209553115381744
50,53,2,1.3854010468549378
105,54,0,1.045331370598059
51,55,3,0.7550538560995156
52,56,2,0.5406083820161632
53,57,3,0.3998885255038663
54,58,2,0.31838586938042485
55,59,2,0.2854829046641314
56,60,1,0.3014430657538198
106,61,0,0.3742949014376035
57,62,1,0.5104378570933884
58,63,1,0.7034864923704071
59,64,1,0.9263002010763611
107,65,0,1.1331128499656438
108,66,0,1.2781762340205134
60,67,1,1.3458787523747735
109,68,0,1.3696841663369395
110,69,0,1.4173451024838668
61,70,1,1.5467396325719238
62,71,2,1.7618107979913453
63,72,1,1.9966738257093808
64,73,2,2.1408126208884113
111,74,0,2.099599515305083
65,75,2,1.855392030614087
112,76,0,1.4811972297716118
66,77,1,1.095080551865809
67,78,2,0.7956018543256728
68,79,4,0.6259562033914864
113,80,0,0.5783304296590303
69,81,5,0.6181829321117563
70,82,1,0.7057595083072288
71,83,1,0.8057688293807495
114,84,0,0.8876500140915945
72,85,1,0.92401655753982
115,86,0,0.8938651572670888
73,87,2,0.7910651126813322
116,88,0,0.6316554778745624
74,89,1,0.45079800649193447
75,90,1,0.28702893942439206
117,91,0,0.16427244835438845
76,92,1,0.08561365264774995
77,93,2,0.040863159929112235
78,94,1,0.017564037176978974
118,95,0,0.006518344378166843
119,96,0,0.0019717412898197784
120,97,0,0.0004545316984571613
79,98,1,7.328712628802236e-05
121,99,0,7.215714719019398e-06
122,100,0,3.2659000181968614e-07
123,101,0,2.424582545027757e-09
