times,counts
0,22
1,14
2,13
3,23
4,21
5,24
6,21
7,16
8,19
9,22
10,18
11,17
12,24
13,25
14,17
15,19
16,36
17,31
18,24
19,20
20,19
21,15
22,18
23,13
24,14
25,14
26,17
27,16
28,19
29,18
30,14
31,15
32,21
33,20
34,23
35,28
36,18
37,13
38,12
39,12
40,20
41,17
42,13
43,19
44,16
45,16
46,17
47,16
48,11
49,21
50,18
51,15
52,17
53,18
54,18
55,22
56,21
57,26
58,27
59,14
60,15
61,18
62,12
63,15
64,17
65,29
66,16
67,13
68,22
69,17
70,19
71,25
72,14
73,15
74,14
75,15
76,12
77,11
78,17
79,17
80,14
81,11
82,10
83,6
84,10
85,10
86,5
87,7
88,5
89,12
90,8
91,12
92,10
93,17
94,11
95,12
96,14
97,8
98,9
99,14
100,14
