times,counts
0,15
1,10
2,16
3,8
4,21
5,16
6,17
7,17
8,24
9,14
10,16
11,14
12,16
13,18
14,14
15,16
16,13
17,13
18,14
19,14
20,9
21,11
22,12
23,10
24,8
25,12
26,14
27,11
28,15
29,10
30,22
31,18
32,13
33,18
34,18
35,8
36,24
37,14
38,17
39,19
40,20
41,23
42,17
43,16
44,10
45,20
46,14
47,16
48,12
49,14
50,12
51,16
52,6
53,6
54,4
55,15
56,14
57,8
58,10
59,12
60,9
61,7
62,7
63,10
64,12
65,5
66,7
67,7
68,5
69,6
70,2
71,7
73,3
74,3
75,10
76,8
77,7
78,4
79,4
80,1
81,4
82,2
83,9
84,6
85,8
86,7
87,6
88,5
89,11
90,11
91,4
92,5
93,5
94,7
95,4
96,4
97,5
98,5
99,3
100,4
