times,counts
0,12
1,18
2,14
3,23
4,27
5,22
6,18
7,20
8,26
9,16
10,20
11,31
12,25
13,23
14,20
15,22
16,29
17,23
18,26
19,30
20,36
21,35
22,37
23,31
24,38
25,39
26,36
27,41
28,35
29,34
30,36
31,34
32,40
33,39
34,33
35,41
36,31
37,40
38,36
39,37
40,30
41,34
42,52
43,38
44,40
45,38
46,50
47,37
48,47
49,36
50,43
51,46
52,47
53,44
54,52
55,39
56,48
57,34
58,45
59,46
60,51
61,43
62,57
63,51
64,57
65,49
66,57
67,58
68,52
69,61
70,56
71,50
72,67
73,63
74,64
75,51
76,62
77,58
78,59
79,52
80,54
81,67
82,63
83,58
84,59
85,53
86,68
87,58
88,63
89,50
90,64
91,62
92,58
93,61
94,63
95,60
96,59
97,68
98,71
99,66
100,66
