times,counts
-4,1
-3,2
-2,3
-1,4
0,11
1,15
2,12
3,14
4,10
5,18
6,20
7,20
8,19
9,30
10,28
11,27
12,24
13,34
14,24
15,20
16,25
17,31
18,31
19,28
20,32
21,30
22,30
23,29
24,26
25,34
26,31
27,50
28,41
29,40
30,40
31,41
32,48
33,35
34,45
35,39
36,39
37,37
38,40
39,39
40,44
41,25
42,30
43,54
44,41
45,42
46,46
47,28
48,31
49,41
50,44
51,28
52,44
53,42
54,51
55,37
56,33
57,43
58,41
59,42
60,32
61,40
62,53
63,48
64,55
65,39
66,51
67,50
68,42
69,38
70,48
71,58
72,61
73,56
74,58
75,47
76,55
77,52
78,50
79,64
80,43
81,60
82,58
83,48
84,49
85,63
86,52
87,55
88,50
89,67
90,46
91,60
92,45
93,56
94,51
95,42
96,52
97,57
98,58
99,40
100,24
101,19
102,14
103,9
105,3
106,4
108,1
109,2
