times,counts
-3,3
-2,6
-1,11
0,11
1,17
2,17
3,20
4,17
5,19
6,17
7,24
8,16
9,26
10,21
11,11
12,23
13,25
14,19
15,16
16,23
17,17
18,29
19,19
20,21
21,26
22,23
23,25
24,28
25,23
26,19
27,21
28,17
29,19
30,23
31,33
32,32
33,35
34,31
35,34
36,36
37,33
38,34
39,41
40,39
41,39
42,32
43,44
44,49
45,38
46,46
47,50
48,50
49,47
50,44
51,39
52,53
53,47
54,53
55,40
56,55
57,55
58,60
59,50
60,61
61,34
62,52
63,68
64,62
65,37
66,51
67,45
68,50
69,52
70,37
71,39
72,36
73,37
74,38
75,54
76,30
77,41
78,37
79,44
80,33
81,39
82,45
83,41
84,36
85,44
86,46
87,41
88,40
89,36
90,35
91,47
92,52
93,35
94,45
95,50
96,45
97,42
98,48
99,35
100,18
101,13
102,16
103,3
104,3
105,1
