times,counts
-4,1
-3,1
-2,5
-1,8
0,8
1,14
2,13
3,17
4,18
5,11
6,17
7,16
8,16
9,21
10,22
11,11
12,25
13,13
14,11
15,15
16,23
17,16
18,16
19,15
20,19
21,10
22,22
23,16
24,19
25,10
26,11
27,18
28,15
29,10
30,17
31,12
32,14
33,13
34,14
35,11
36,12
37,18
38,12
39,10
40,9
41,7
42,12
43,14
44,9
45,16
46,11
47,12
48,11
49,8
50,8
51,10
52,8
53,12
54,4
55,2
56,4
58,5
59,5
60,7
61,7
62,3
63,2
64,2
65,6
66,5
67,6
68,4
69,4
70,2
71,8
72,2
74,3
75,4
76,4
77,3
78,3
79,4
80,6
81,2
82,4
83,7
84,7
85,2
86,2
87,1
88,6
89,8
90,3
91,3
92,1
95,1
96,2
98,2
99,1
102,1
