times,counts
-4,1
-2,7
-1,10
0,14
1,8
2,8
3,17
4,14
5,14
6,16
7,22
8,11
9,23
10,23
11,23
12,17
13,15
14,26
15,19
16,12
17,27
18,25
19,19
20,29
21,22
22,17
23,27
24,22
25,22
26,21
27,22
28,16
29,22
30,18
31,14
32,20
33,18
34,17
35,14
36,17
37,13
38,20
39,19
40,22
41,16
42,14
43,21
44,20
45,22
46,20
47,20
48,10
49,14
50,22
51,21
52,13
53,19
54,13
55,20
56,16
57,14
58,11
59,11
60,15
61,8
62,13
63,11
64,18
65,10
66,16
67,15
68,7
69,11
70,13
71,20
72,18
73,14
74,7
75,18
76,13
77,12
78,10
79,9
80,10
81,6
82,8
83,10
84,10
85,12
86,8
87,13
88,9
89,9
90,6
91,4
92,12
93,3
94,11
95,4
96,2
97,2
99,2
100,1
103,1
