times,counts
-4,1
-3,2
-2,4
-1,7
0,7
1,18
2,19
3,21
4,14
5,23
6,26
7,17
8,27
9,31
10,26
11,26
12,17
13,15
14,23
15,11
16,23
17,13
18,20
19,22
20,11
21,18
22,24
23,9
24,19
25,16
26,15
27,23
28,18
29,18
30,13
31,18
32,20
33,19
34,19
35,15
36,22
37,13
38,11
39,19
40,16
41,19
42,19
43,14
44,17
45,12
46,22
47,16
48,12
49,14
50,14
51,18
52,16
53,16
54,9
55,11
56,15
57,14
58,14
59,10
60,21
61,15
62,11
63,9
64,11
65,13
66,5
67,9
68,6
69,9
70,6
71,5
72,7
73,5
74,2
75,8
76,5
77,1
78,2
79,1
81,1
83,1
84,1
85,7
86,2
87,2
88,2
89,1
91,3
92,2
95,1
96,2
