times,counts
-4,1
-3,2
-2,2
-1,6
0,11
1,14
2,13
3,24
4,16
5,17
6,17
7,18
8,25
9,21
10,25
11,20
12,14
13,24
14,19
15,19
16,23
17,25
18,27
19,30
20,33
21,32
22,28
23,31
24,31
25,37
26,34
27,39
28,38
29,39
30,34
31,26
32,36
33,45
34,38
35,33
36,43
37,49
38,37
39,39
40,58
41,54
42,44
43,43
44,44
45,41
46,45
47,38
48,46
49,46
50,49
51,69
52,53
53,57
54,50
55,63
56,52
57,57
58,53
59,50
60,69
61,70
62,74
63,50
64,65
65,49
66,70
67,73
68,81
69,76
70,77
71,59
72,74
73,78
74,68
75,89
76,73
77,84
78,86
79,81
80,95
81,71
82,82
83,94
84,91
85,72
86,80
87,93
88,84
89,93
90,75
91,89
92,77
93,79
94,92
95,96
96,109
97,93
98,78
99,67
100,59
101,38
102,28
103,11
104,2
105,6
107,2
108,2
109,1
