times,counts
-3,1
-2,4
-1,7
0,11
1,13
2,15
3,14
4,15
5,17
6,15
7,19
8,17
9,22
10,22
11,17
12,18
13,13
14,19
15,25
16,12
17,24
18,19
19,19
20,17
21,18
22,10
23,19
24,14
25,15
26,10
27,13
28,18
29,15
30,19
31,16
32,14
33,15
34,16
35,9
36,9
37,10
38,11
39,9
40,12
41,16
42,10
43,12
44,17
45,14
46,18
47,20
48,8
49,18
50,8
51,12
52,10
53,8
54,10
55,12
56,7
57,8
58,11
59,13
60,10
61,7
62,8
63,14
64,21
65,18
66,21
67,7
68,14
69,14
70,12
71,15
72,12
73,13
74,18
75,16
76,16
77,17
78,10
79,13
80,5
81,8
82,5
83,7
84,5
85,6
86,5
87,5
88,9
89,7
90,5
91,6
92,7
93,8
94,3
95,5
96,3
97,4
98,4
99,2
100,3
101,1
102,2
103,1
104,2
