times,counts
-3,3
-2,3
-1,8
0,9
1,9
2,20
3,24
4,15
5,18
6,24
7,30
8,20
9,23
10,20
11,28
12,26
13,32
14,21
15,24
16,33
17,21
18,30
19,34
20,22
21,30
22,25
23,38
24,33
25,30
26,15
27,32
28,20
29,28
30,25
31,17
32,30
33,19
34,18
35,24
36,27
37,30
38,14
39,21
40,27
41,25
42,14
43,15
44,23
45,19
46,17
47,13
48,14
49,16
50,9
51,14
52,8
53,12
54,12
55,18
56,11
57,8
58,12
59,7
60,8
61,10
62,10
63,15
64,11
65,9
66,7
67,5
68,7
69,6
70,2
71,7
72,8
73,6
74,4
75,9
76,4
77,7
78,4
79,8
80,9
81,4
82,7
83,6
84,3
85,8
86,4
87,1
88,5
89,1
90,4
91,6
92,3
93,3
94,1
97,5
98,2
99,2
101,2
102,2
