times,counts
-3,3
-2,1
-1,9
0,16
1,14
2,10
3,16
4,16
5,25
6,16
7,16
8,35
9,21
10,18
11,23
12,27
13,23
14,28
15,20
16,30
17,36
18,23
19,36
20,28
21,23
22,36
23,26
24,22
25,31
26,31
27,34
28,40
29,32
30,47
31,35
32,36
33,34
34,36
35,46
36,33
37,42
38,46
39,42
40,37
41,27
42,49
43,45
44,44
45,47
46,41
47,36
48,47
49,42
50,53
51,36
52,51
53,57
54,55
55,46
56,50
57,58
58,64
59,69
60,63
61,48
62,53
63,64
64,51
65,58
66,57
67,50
68,56
69,60
70,56
71,59
72,67
73,62
74,49
75,54
76,55
77,62
78,56
79,55
80,61
81,79
82,66
83,66
84,61
85,55
86,50
87,66
88,62
89,69
90,69
91,64
92,57
93,76
94,68
95,62
96,79
97,67
98,58
99,47
100,30
101,25
102,14
103,11
104,2
105,6
106,1
107,1
108,1
