,times,counts,rates
101,-22,0,7.208760718466351e-10
102,-21,0,1.5723444408247435e-08
103,-20,0,2.5374562968375573e-07
104,-19,0,3.0843868565152474e-06
105,-18,0,2.828638742761345e-05
106,-17,0,0.00020611418376150831
107,-16,0,0.0012305367817266979
108,-15,0,0.006121630170186341
109,-14,0,0.025660653429436017
110,-13,0,0.09128843759168022
111,-12,0,0.2771883898433527
112,-11,0,0.7225637998613559
113,-10,0,1.6273333288796363
114,-9,0,3.188730147637455
115,-8,0,5.480143071956242
116,-7,0,8.339369099988543
117,-6,0,11.365055342367382
118,-5,0,14.059466858211339
0,-4,1,16.040255038749308
1,-3,1,17.184782126802872
2,-2,5,17.632042825817308
3,-1,8,17.676904466118863
4,0,8,17.627848915293214
5,1,14,17.674034885861996
6,2,13,17.812199415003636
7,3,17,17.888698343608155
8,4,18,17.738708286961916
9,5,11,17.32003632710947
10,6,17,16.75143790323373
11,7,16,16.24557430434508
12,8,16,15.988728246249906
13,9,21,16.039746900185392
14,10,22,16.304899357263555
15,11,11,16.6020712291886
16,12,25,16.773934486626352
17,13,13,16.768005658762863
18,14,11,16.62095814171878
19,15,15,16.376105971714683
20,16,23,16.028526341697116
21,17,16,15.550117524366927
22,18,16,14.956018257674348
23,19,15,14.338765844205987
24,20,19,13.83403337510144
25,21,10,13.541110551835503
26,22,22,13.460928803486171
27,23,16,13.505956107163914
28,24,19,13.570846761923843
29,25,10,13.592015035770128
30,26,11,13.548849979371619
31,27,18,13.432476114399497
32,28,15,13.225563351819469
33,29,10,12.902414037483153
34,30,17,12.442797800013196
35,31,12,11.856703736731745
36,32,14,11.212108166126704
37,33,13,10.646076934675722
38,34,14,10.333581428682898
39,35,11,10.406946828650677
40,36,12,10.86444366220291
41,37,18,11.536124465121981
42,38,12,12.144804004196596
43,39,10,12.430657185496731
44,40,9,12.261475491632225
45,41,7,11.663124066376698
46,42,12,10.765721909085602
47,43,14,9.717056703141782
48,44,9,8.617706995880033
49,45,16,7.504421927667321
50,46,11,6.383868329081308
51,47,12,5.29034037969169
52,48,11,4.320167721753988
53,49,8,3.612196844820503
54,50,8,3.285141871498786
55,51,10,3.369365632338557
56,52,8,3.7689590360836367
57,53,12,4.278796988511063
58,54,4,4.666761175078416
59,55,2,4.791665951498663
60,56,4,4.678065365512236
119,57,0,4.481638811966003
61,58,5,4.367889591097126
62,59,5,4.397720825951091
63,60,7,4.497487957400088
64,61,7,4.524344444343442
65,62,3,4.372512407223267
66,63,2,4.038603145044691
67,64,2,3.605615479180642
68,65,6,3.1813524939221214
69,66,5,2.853766951631333
70,67,6,2.683484687951145
71,68,4,2.70506224553076
72,69,4,2.9119628546354046
73,70,2,3.2441354628567316
74,71,8,3.6130094461451945
75,72,2,3.9533051394814116
120,73,0,4.247452286531014
76,74,3,4.4984992270932604
77,75,4,4.692240432387108
78,76,4,4.794500344866996
79,77,3,4.7769321687319595
80,78,3,4.639457591247526
81,79,4,4.416088432077021
82,80,6,4.158162226349938
83,81,2,3.891323393274741
84,82,4,3.5801383797830733
85,83,7,3.1543342796751697
86,84,7,2.5883105036096934
87,85,2,1.952606309553287
88,86,2,1.379927171195883
89,87,1,0.9797740680904232
90,88,6,0.7804185563839665
91,89,8,0.7335410715568592
92,90,3,0.7542959848371236
93,91,3,0.7608318535833507
94,92,1,0.702943530718191
121,93,0,0.576292342069492
122,94,0,0.4138918628190223
95,95,1,0.2592596345649579
96,96,2,0.14143665166491273
123,97,0,0.06705630373343278
97,98,2,0.02743276132657991
98,99,1,0.009509939688018311
124,100,0,0.002695854564113195
125,101,0,0.0005894577234510614
99,102,1,9.09790687200222e-05
126,103,0,8.592826606158225e-06
127,104,0,3.717330383991911e-07
128,105,0,2.6259143884173723e-09
