times,counts
0,16
1,24
2,15
3,13
4,15
5,12
6,16
7,19
8,13
9,14
10,23
11,20
12,16
13,17
14,19
15,26
16,23
17,26
18,25
19,32
20,31
21,32
22,30
23,38
24,31
25,31
26,33
27,37
28,29
29,36
30,31
31,35
32,35
33,37
34,42
35,31
36,44
37,42
38,35
39,46
40,43
41,30
42,32
43,48
44,46
45,49
46,42
47,51
48,45
49,45
50,52
51,53
52,55
53,60
54,53
55,53
56,51
57,59
58,62
59,55
60,53
61,56
62,64
63,56
64,56
65,60
66,50
67,55
68,65
69,56
70,58
71,53
72,50
73,53
74,53
75,48
76,61
77,56
78,58
79,61
80,65
81,69
82,65
83,57
84,72
85,63
86,60
87,51
88,66
89,61
90,60
91,50
92,57
93,61
94,59
95,59
96,62
97,50
98,61
99,52
100,59
