times,counts
0,22
1,10
2,21
3,11
4,26
5,23
6,18
7,16
8,13
9,17
10,24
11,22
12,17
13,33
14,23
15,21
16,25
17,26
18,21
19,21
20,21
21,31
22,17
23,17
24,26
25,34
26,31
27,21
28,37
29,31
30,30
31,40
32,31
33,30
34,32
35,28
36,31
37,40
38,41
39,28
40,24
41,29
42,47
43,36
44,39
45,27
46,29
47,26
48,30
49,35
50,38
51,35
52,38
53,27
54,37
55,34
56,31
57,34
58,35
59,48
60,41
61,31
62,33
63,33
64,40
65,31
66,38
67,31
68,41
69,37
70,42
71,38
72,37
73,32
74,34
75,40
76,30
77,52
78,42
79,44
80,47
81,40
82,39
83,37
84,48
85,46
86,47
87,44
88,37
89,44
90,48
91,39
92,33
93,46
94,40
95,48
96,39
97,41
98,37
99,32
100,30
