times,counts
0,12
1,19
2,12
3,18
4,12
5,11
6,18
7,12
8,15
9,16
10,11
11,11
12,22
13,26
14,19
15,22
16,24
17,24
18,32
19,35
20,14
21,25
22,23
23,27
24,23
25,24
26,27
27,31
28,16
29,27
30,25
31,26
32,30
33,35
34,31
35,28
36,33
37,30
38,19
39,31
40,37
41,36
42,27
43,33
44,29
45,40
46,30
47,37
48,40
49,35
50,35
51,37
52,26
53,33
54,27
55,29
56,38
57,31
58,38
59,28
60,37
61,34
62,25
63,35
64,30
65,44
66,41
67,46
68,31
69,36
70,35
71,39
72,40
73,39
74,41
75,31
76,46
77,32
78,42
79,44
80,35
81,51
82,41
83,55
84,43
85,44
86,44
87,42
88,56
89,44
90,46
91,47
92,52
93,49
94,52
95,44
96,54
97,44
98,52
99,58
100,58
