times,counts
-3,1
-2,4
-1,10
0,8
1,19
2,11
3,24
4,21
5,17
6,17
7,21
8,12
9,22
10,23
11,13
12,30
13,23
14,25
15,27
16,26
17,23
18,22
19,39
20,32
21,36
22,27
23,32
24,24
25,24
26,29
27,21
28,29
29,28
30,18
31,24
32,20
33,18
34,29
35,29
36,26
37,37
38,23
39,33
40,25
41,28
42,23
43,30
44,24
45,21
46,24
47,44
48,31
49,36
50,24
51,44
52,39
53,37
54,45
55,48
56,43
57,52
58,45
59,58
60,42
61,58
62,58
63,54
64,56
65,59
66,49
67,53
68,57
69,44
70,53
71,46
72,56
73,69
74,57
75,59
76,72
77,79
78,70
79,65
80,55
81,58
82,58
83,68
84,71
85,59
86,65
87,65
88,56
89,67
90,55
91,63
92,75
93,73
94,61
95,59
96,56
97,75
98,59
99,40
100,35
101,22
102,12
103,7
104,9
105,2
106,1
107,1
