times,counts
0,18
1,9
2,19
3,21
4,27
5,28
6,16
7,21
8,21
9,17
10,24
11,22
12,16
13,15
14,14
15,29
16,23
17,26
18,26
19,29
20,26
21,28
22,27
23,20
24,24
25,31
26,31
27,25
28,28
29,29
30,25
31,29
32,33
33,43
34,36
35,30
36,40
37,44
38,50
39,45
40,46
41,51
42,50
43,60
44,61
45,53
46,59
47,53
48,54
49,67
50,53
51,56
52,67
53,62
54,66
55,60
56,63
57,74
58,67
59,62
60,71
61,66
62,71
63,73
64,72
65,70
66,72
67,72
68,67
69,64
70,68
71,70
72,78
73,69
74,78
75,74
76,66
77,70
78,69
79,69
80,61
81,65
82,64
83,73
84,75
85,82
86,67
87,74
88,65
89,69
90,69
91,73
92,73
93,68
94,68
95,73
96,85
97,76
98,85
99,78
100,85
