times,counts
0,16
1,25
2,23
3,25
4,19
5,17
6,31
7,20
8,23
9,22
10,17
11,27
12,29
13,33
14,23
15,13
16,26
17,19
18,22
19,28
20,29
21,24
22,30
23,35
24,38
25,28
26,28
27,31
28,34
29,37
30,41
31,26
32,29
33,27
34,34
35,30
36,36
37,28
38,31
39,30
40,35
41,34
42,34
43,30
44,27
45,29
46,28
47,38
48,33
49,26
50,29
51,28
52,23
53,29
54,29
55,31
56,27
57,21
58,24
59,31
60,25
61,25
62,26
63,22
64,22
65,28
66,27
67,28
68,30
69,32
70,32
71,28
72,20
73,28
74,21
75,26
76,32
77,24
78,25
79,23
80,35
81,30
82,29
83,24
84,20
85,15
86,27
87,18
88,32
89,26
90,26
91,20
92,23
93,27
94,26
95,22
96,12
97,21
98,13
99,15
100,12
