,times,counts,rates
49,-21,0,1.2474549796971754e-08
50,-20,0,2.484513773070242e-07
51,-19,0,3.214809842161935e-06
52,-18,0,3.0686508349830855e-05
53,-17,0,0.00023128845335234678
54,-16,0,0.0014223407889371901
55,-15,0,0.0072704196702751715
56,-14,0,0.031117934305034397
57,-13,0,0.11211164451233083
58,-12,0,0.34218295707340324
59,-11,0,0.8904971983052385
60,-10,0,1.9877157274716246
61,-9,0,3.828892284084813
62,-8,0,6.410527268776153
63,-7,0,9.410157581341576
64,-6,0,12.235522925183203
65,-5,0,14.251189330719201
66,-4,0,15.046219026555901
0,-3,4,14.59197468417483
1,-2,4,13.22983359257579
2,-1,9,11.507528074570057
3,0,7,9.939682014645728
4,1,15,8.816494162421368
5,2,14,8.158715707628568
6,3,22,7.80608739958351
7,4,5,7.541599433845962
8,5,12,7.178485658411673
9,6,9,6.6114738886371525
10,7,10,5.850876813220576
11,8,9,5.019285343584114
12,9,6,4.288839018521152
13,10,7,3.7946175865178957
14,11,13,3.5885689025246883
15,12,7,3.64899616039346
16,13,8,3.9047130748976744
17,14,4,4.245477779412396
18,15,4,4.536920065629448
19,16,7,4.661095652886378
20,17,1,4.563527870557151
21,18,5,4.270493849211676
22,19,1,3.870518444360141
23,20,8,3.48277344307008
24,21,3,3.2226448402780616
25,22,4,3.1570084312969438
26,23,5,3.262771320473084
27,24,6,3.4239798655229405
28,25,6,3.4789573012220036
29,26,1,3.2948089761418413
30,27,2,2.8359796918516835
31,28,5,2.187518928307434
32,29,1,1.5071140467674646
33,30,3,0.9363931376914557
34,31,4,0.5404084474228158
35,32,4,0.3093856651810943
36,33,6,0.19850065908870454
37,34,3,0.16451129258020125
67,35,0,0.1798955961488642
38,36,2,0.23013032889487492
39,37,1,0.30658388650080853
68,38,0,0.40114521068772024
69,39,0,0.5031668563780922
40,40,1,0.5978459592218249
70,41,0,0.6662234638826922
71,42,0,0.6900246447559688
41,43,1,0.6623060400753396
72,44,0,0.5949746518923505
73,45,0,0.5124148926340908
42,46,1,0.4347843408037858
74,47,0,0.36730407314790275
43,48,2,0.30533279056245954
75,49,0,0.24672576225332787
76,50,0,0.1966994187252432
44,51,1,0.16263472400437382
77,52,0,0.14690710028774684
45,53,1,0.1435643078437869
78,54,0,0.14023816275815995
46,55,1,0.12526445238339357
79,56,0,0.09597187260888494
80,57,0,0.06043416220789094
81,58,0,0.03023168961609659
82,59,0,0.011592541219118443
83,60,0,0.00325220542486278
47,61,1,0.0006218821581873257
84,62,0,7.160640692638436e-05
85,63,0,3.7951756690127362e-06
86,64,0,3.3842603166687074e-08
