times,counts
-4,3
-3,1
-2,4
-1,8
0,5
1,14
2,9
3,20
4,17
5,14
6,14
7,20
8,20
9,12
10,20
11,17
12,15
13,9
14,12
15,11
16,14
17,15
18,8
19,10
20,8
21,15
22,7
23,12
24,8
25,8
26,5
27,3
28,3
29,8
30,7
31,3
32,8
33,3
34,5
35,8
36,5
37,8
38,4
39,3
41,2
42,1
43,1
44,2
45,2
46,5
47,4
48,3
49,2
50,3
51,2
52,4
53,3
54,4
55,2
56,1
57,3
58,3
59,3
60,1
61,3
62,2
63,2
64,4
65,2
66,1
67,1
69,2
70,3
71,2
72,2
73,4
74,1
75,1
76,1
78,2
79,2
80,2
81,2
83,1
84,5
86,3
87,3
89,2
90,2
92,1
94,1
95,1
96,1
97,2
99,1
100,2
101,1
