times,counts
-4,1
-3,2
-2,4
-1,4
0,10
1,14
2,11
3,14
4,16
5,19
6,13
7,14
8,10
9,8
10,15
11,10
12,15
13,14
14,11
15,11
16,7
17,5
18,16
19,11
20,8
21,7
22,14
23,10
24,9
25,6
26,5
27,9
28,4
29,7
30,3
31,3
32,4
33,9
34,7
35,6
36,6
37,4
38,2
39,2
40,5
41,2
42,2
43,4
44,10
45,2
46,2
47,3
48,4
49,4
50,2
51,6
52,3
53,4
54,1
55,2
56,5
57,7
58,4
59,7
60,3
61,4
62,5
63,5
64,5
65,3
66,4
67,4
68,3
69,5
70,4
71,4
72,7
73,3
74,5
75,2
76,1
77,2
78,1
79,2
80,3
81,3
82,2
83,2
84,3
86,1
87,3
88,2
91,1
92,1
93,1
94,1
95,1
96,2
98,2
100,1
