times,counts
-4,1
-3,2
-2,4
-1,10
0,12
1,18
2,23
3,16
4,13
5,13
6,18
7,19
8,12
9,11
10,17
11,20
12,29
13,23
14,18
15,23
16,14
17,16
18,27
19,18
20,28
21,25
22,20
23,21
24,27
25,29
26,20
27,18
28,20
29,20
30,21
31,22
32,21
33,22
34,19
35,23
36,20
37,18
38,20
39,21
40,18
41,28
42,22
43,24
44,14
45,18
46,25
47,17
48,16
49,25
50,15
51,14
52,8
53,23
54,31
55,17
56,13
57,20
58,13
59,20
60,21
61,29
62,13
63,22
64,23
65,31
66,24
67,22
68,18
69,14
70,20
71,19
72,17
73,20
74,22
75,15
76,22
77,22
78,20
79,15
80,19
81,18
82,21
83,15
84,18
85,16
86,21
87,16
88,13
89,13
90,16
91,9
92,14
93,12
94,12
95,8
96,15
97,11
98,15
99,6
100,9
101,7
102,2
103,5
104,1
109,1
