times,counts
-3,4
-2,6
-1,7
0,8
1,7
2,5
3,16
4,19
5,13
6,14
7,19
8,16
9,21
10,23
11,22
12,13
13,25
14,26
15,21
16,29
17,21
18,17
19,16
20,23
21,21
22,20
23,22
24,27
25,37
26,27
27,23
28,28
29,28
30,24
31,36
32,31
33,27
34,28
35,23
36,31
37,30
38,37
39,25
40,28
41,34
42,31
43,38
44,35
45,45
46,42
47,28
48,36
49,39
50,43
51,27
52,40
53,43
54,39
55,36
56,42
57,37
58,43
59,31
60,39
61,40
62,37
63,39
64,48
65,52
66,44
67,49
68,44
69,46
70,47
71,47
72,44
73,52
74,52
75,40
76,50
77,45
78,53
79,41
80,45
81,39
82,50
83,49
84,38
85,45
86,58
87,44
88,43
89,52
90,50
91,52
92,45
93,60
94,52
95,52
96,57
97,39
98,37
99,34
100,32
101,16
102,9
103,6
104,5
105,4
106,2
107,1
108,1
109,1
