times,counts
-3,2
-2,3
-1,6
0,10
1,14
2,18
3,22
4,20
5,24
6,19
7,30
8,18
9,27
10,25
11,42
12,23
13,35
14,33
15,24
16,41
17,24
18,35
19,32
20,44
21,50
22,53
23,44
24,38
25,38
26,55
27,38
28,38
29,38
30,39
31,45
32,41
33,43
34,60
35,53
36,50
37,58
38,47
39,46
40,37
41,44
42,52
43,47
44,43
45,35
46,53
47,35
48,41
49,49
50,40
51,53
52,49
53,44
54,44
55,46
56,48
57,56
58,42
59,50
60,41
61,60
62,48
63,38
64,37
65,35
66,41
67,28
68,39
69,39
70,32
71,32
72,35
73,36
74,40
75,33
76,24
77,35
78,40
79,40
80,39
81,40
82,43
83,45
84,51
85,42
86,35
87,38
88,42
89,46
90,38
91,28
92,41
93,35
94,42
95,44
96,46
97,31
98,42
99,31
100,25
101,15
102,13
103,6
104,3
105,4
107,1
