times,counts
-3,5
-2,6
-1,11
0,9
1,15
2,18
3,21
4,14
5,20
6,15
7,18
8,10
9,12
10,13
11,9
12,16
13,16
14,9
15,10
16,14
17,9
18,14
19,17
20,6
21,21
22,13
23,5
24,7
25,8
26,11
27,11
28,9
29,8
30,15
31,10
32,15
33,14
34,9
35,12
36,6
37,5
38,6
39,3
40,11
41,4
42,6
43,6
44,9
45,10
46,10
47,12
48,11
49,8
50,12
51,10
52,9
53,8
54,7
55,9
56,6
57,9
58,6
59,7
60,8
61,8
62,7
63,7
64,10
65,14
66,13
67,11
68,12
69,14
70,10
71,13
72,9
73,7
74,9
75,13
76,13
77,12
78,9
79,10
80,12
81,5
82,5
83,12
84,5
85,4
86,6
87,4
88,7
89,4
90,2
91,3
92,6
93,5
94,3
95,5
97,1
98,4
101,2
103,1
104,1
