times,counts
-4,1
-3,2
-2,8
-1,9
0,12
1,16
2,10
3,19
4,18
5,28
6,16
7,13
8,26
9,22
10,23
11,22
12,20
13,16
14,20
15,18
16,23
17,20
18,22
19,25
20,23
21,25
22,26
23,25
24,14
25,17
26,21
27,28
28,26
29,25
30,22
31,29
32,26
33,21
34,21
35,25
36,33
37,17
38,28
39,23
40,26
41,26
42,19
43,28
44,21
45,28
46,16
47,20
48,21
49,27
50,20
51,19
52,21
53,27
54,25
55,19
56,19
57,18
58,18
59,13
60,27
61,15
62,12
63,16
64,12
65,16
66,16
67,17
68,15
69,7
70,8
71,11
72,24
73,23
74,18
75,14
76,15
77,21
78,10
79,14
80,13
81,13
82,14
83,17
84,12
85,14
86,13
87,11
88,10
89,12
90,18
91,15
92,12
93,15
94,15
95,18
96,13
97,16
98,16
99,6
100,6
101,7
102,3
103,1
104,2
107,1
