times,counts
-4,1
-3,2
-2,7
-1,9
0,10
1,23
2,18
3,20
4,26
5,21
6,21
7,27
8,20
9,34
10,19
11,27
12,23
13,22
14,25
15,30
16,33
17,32
18,29
19,38
20,28
21,35
22,33
23,33
24,38
25,46
26,33
27,37
28,25
29,33
30,36
31,32
32,35
33,41
34,37
35,28
36,33
37,23
38,32
39,28
40,43
41,33
42,27
43,16
44,29
45,34
46,27
47,35
48,29
49,31
50,42
51,38
52,31
53,29
54,36
55,32
56,39
57,39
58,44
59,26
60,37
61,37
62,27
63,45
64,43
65,35
66,34
67,40
68,45
69,42
70,38
71,47
72,40
73,39
74,44
75,60
76,49
77,61
78,62
79,39
80,52
81,50
82,49
83,41
84,48
85,60
86,45
87,48
88,54
89,55
90,57
91,63
92,61
93,73
94,53
95,50
96,58
97,52
98,38
99,47
100,32
101,13
102,21
103,5
104,5
105,2
106,1
107,1
110,1
