times,counts
0,21
1,21
2,22
3,21
4,25
5,19
6,29
7,27
8,23
9,31
10,26
11,26
12,28
13,28
14,31
15,31
16,34
17,42
18,32
19,44
20,55
21,38
22,44
23,42
24,47
25,48
26,47
27,42
28,45
29,47
30,51
31,57
32,51
33,59
34,47
35,61
36,62
37,52
38,67
39,61
40,61
41,68
42,67
43,63
44,63
45,75
46,69
47,80
48,75
49,71
50,77
51,74
52,80
53,72
54,71
55,71
56,63
57,64
58,68
59,78
60,71
61,66
62,70
63,68
64,60
65,65
66,68
67,63
68,59
69,58
70,66
71,63
72,62
73,58
74,56
75,55
76,63
77,50
78,67
79,56
80,63
81,69
82,70
83,64
84,64
85,72
86,62
87,52
88,78
89,65
90,65
91,63
92,53
93,61
94,62
95,65
96,64
97,47
98,60
99,48
100,54
