times,counts
0,13
1,16
2,12
3,10
4,15
5,16
6,12
7,22
8,22
9,18
10,14
11,12
12,17
13,20
14,18
15,14
16,18
17,12
18,17
19,19
20,10
21,25
22,13
23,16
24,13
25,15
26,16
27,12
28,24
29,16
30,12
31,11
32,10
33,8
34,7
35,9
36,16
37,11
38,7
39,7
40,9
41,4
42,2
43,7
44,7
45,9
46,10
47,5
48,6
49,6
50,4
51,9
52,8
53,9
54,5
55,4
56,5
57,7
58,6
59,7
60,6
61,6
62,2
63,4
64,7
65,8
66,9
67,5
68,11
69,8
70,14
71,7
72,6
73,7
74,11
75,17
76,8
77,13
78,3
79,9
80,13
81,8
82,6
83,11
84,9
85,7
86,5
87,8
88,6
89,4
90,12
91,9
92,13
93,9
94,10
95,7
96,6
97,17
98,12
99,14
100,12
