times,counts
0,19
1,21
2,13
3,16
4,13
5,20
6,10
7,15
8,16
9,16
10,17
11,16
12,20
13,15
14,10
15,7
16,10
17,15
18,8
19,22
20,15
21,5
22,12
23,6
24,7
25,8
26,13
27,3
28,10
29,11
30,11
31,16
32,15
33,12
34,17
35,18
36,15
37,12
38,9
39,13
40,20
41,20
42,11
43,13
44,12
45,11
46,10
47,7
48,11
49,8
50,10
51,13
52,13
53,13
54,17
55,16
56,10
57,13
58,17
59,8
60,15
61,25
62,22
63,5
64,17
65,19
66,11
67,17
68,17
69,15
70,20
71,15
72,8
73,14
74,19
75,6
76,16
77,15
78,10
79,15
80,12
81,9
82,9
83,15
84,17
85,18
86,12
87,11
88,11
89,10
90,14
91,8
92,11
93,6
94,6
95,10
96,8
97,7
98,8
99,2
100,7
