times,counts
0,11
1,17
2,16
3,17
4,17
5,20
6,20
7,27
8,26
9,37
10,24
11,27
12,30
13,22
14,25
15,24
16,21
17,18
18,28
19,25
20,22
21,24
22,22
23,14
24,19
25,28
26,23
27,19
28,20
29,25
30,21
31,13
32,29
33,12
34,14
35,11
36,26
37,18
38,15
39,14
40,14
41,16
42,24
43,21
44,20
45,11
46,12
47,19
48,12
49,6
50,15
51,12
52,10
53,9
54,11
55,11
56,9
57,10
58,12
59,13
60,7
61,7
62,12
63,11
64,8
65,17
66,6
67,14
68,18
69,12
70,10
71,15
72,18
73,9
74,11
75,8
76,9
77,9
78,20
79,8
80,21
81,15
82,11
83,13
84,13
85,13
86,18
87,14
88,11
89,18
90,15
91,16
92,12
93,15
94,16
95,10
96,9
97,13
98,10
99,8
100,14
