,times,counts,rates
44,-22,0,8.503123544966652e-10
45,-21,0,1.5245989188959663e-08
46,-20,0,3.128011534104116e-07
47,-19,0,4.055250879303454e-06
48,-18,0,3.810098674291194e-05
49,-17,0,0.00027865446609108514
50,-16,0,0.0016508820389399452
51,-15,0,0.00811521283690566
52,-14,0,0.0335566902750038
53,-13,0,0.11767510473906394
54,-12,0,0.3515817284592459
55,-11,0,0.8982220659809912
56,-10,0,1.971093642331712
57,-9,0,3.737131286971342
58,-8,0,6.16838522007401
59,-7,0,8.956267890002803
60,-6,0,11.606831268523152
61,-5,0,13.679985267877708
0,-4,1,14.971846347942579
62,-3,0,15.501151972750105
1,-2,10,15.380759868664471
2,-1,5,14.73821701443312
3,0,14,13.72938554650877
4,1,8,12.56906357051005
5,2,12,11.507195197291576
6,3,12,10.754424204801852
7,4,16,10.412567049132798
8,5,20,10.45462852300083
9,6,6,10.756513349404385
10,7,22,11.150486848450319
11,8,7,11.463097701041724
12,9,8,11.534201893472883
13,10,14,11.256892548526755
14,11,13,10.643158505565834
15,12,8,9.83960329822712
16,13,7,9.041548709146767
17,14,15,8.37323981955035
18,15,15,7.836247658284137
19,16,10,7.340543939998205
20,17,12,6.769419233600452
21,18,7,6.045410680952585
22,19,13,5.1776118169302086
23,20,6,4.260297610552748
24,21,6,3.4178760742433663
25,22,8,2.7406402154992455
26,23,10,2.2585392374564996
27,24,9,1.9561027267148254
28,25,6,1.7992340253098342
29,26,2,1.74851831059115
30,27,6,1.7572634042163997
31,28,3,1.7687887661575885
32,29,4,1.7249848440148974
33,30,1,1.586398238746615
34,31,3,1.3509628466878219
35,32,1,1.0542596550650014
36,33,2,0.7496959736226899
37,34,2,0.4843527664828473
38,35,3,0.2842619176228748
63,36,0,0.15210695854494302
39,37,2,0.07457006344174703
40,38,3,0.0334065218099851
64,39,0,0.013410166582685573
41,40,1,0.0046432326830371864
65,41,0,0.0013173298127522547
66,42,0,0.0002874565079461309
42,43,1,4.426529157393264e-05
67,44,0,4.180131734947451e-06
68,45,0,1.809145144927059e-07
69,46,0,1.2755180112322596e-09
