times,counts
0,19
1,14
2,18
3,22
4,17
5,23
6,24
7,30
8,15
9,29
10,31
11,32
12,27
13,21
14,34
15,37
16,30
17,24
18,37
19,40
20,40
21,41
22,48
23,41
24,36
25,36
26,43
27,39
28,38
29,31
30,39
31,39
32,44
33,25
34,33
35,37
36,38
37,36
38,36
39,35
40,46
41,35
42,34
43,37
44,46
45,40
46,43
47,43
48,44
49,43
50,43
51,36
52,49
53,38
54,45
55,57
56,42
57,42
58,52
59,46
60,54
61,50
62,54
63,54
64,51
65,54
66,55
67,49
68,56
69,58
70,54
71,63
72,60
73,62
74,59
75,63
76,49
77,41
78,59
79,44
80,55
81,52
82,58
83,47
84,63
85,60
86,66
87,59
88,55
89,61
90,71
91,67
92,64
93,67
94,61
95,68
96,72
97,69
98,58
99,71
100,61
