times,counts
0,17
1,20
2,15
3,10
4,18
5,8
6,10
7,16
8,19
9,13
10,18
11,9
12,18
13,20
14,10
15,12
16,16
17,17
18,16
19,15
20,9
21,16
22,10
23,13
24,12
25,13
26,13
27,6
28,7
29,7
30,9
31,11
32,16
33,14
34,10
35,9
36,8
37,7
38,6
39,5
40,4
41,3
42,4
43,7
44,2
45,6
46,2
47,2
48,5
49,1
50,1
51,4
52,4
53,7
55,3
56,3
57,1
58,2
59,3
60,3
61,5
62,5
63,4
64,1
65,1
66,2
67,6
68,3
69,5
70,6
71,5
72,3
73,3
74,9
75,9
76,6
77,7
78,4
79,3
80,3
81,2
83,4
84,4
85,1
87,3
88,7
89,1
90,2
91,2
92,3
93,1
94,3
95,1
96,1
97,1
98,3
100,1
