times,counts
-3,3
-2,3
-1,8
0,10
1,13
2,17
3,19
4,18
5,13
6,19
7,18
8,13
9,14
10,21
11,20
12,13
13,12
14,25
15,12
16,11
17,19
18,7
19,19
20,20
21,27
22,25
23,20
24,17
25,18
26,20
27,20
28,23
29,22
30,24
31,19
32,16
33,28
34,20
35,24
36,23
37,22
38,24
39,26
40,36
41,25
42,18
43,12
44,33
45,23
46,18
47,25
48,19
49,22
50,21
51,22
52,24
53,20
54,19
55,22
56,26
57,18
58,14
59,14
60,21
61,16
62,16
63,20
64,12
65,32
66,18
67,20
68,27
69,27
70,22
71,23
72,33
73,27
74,22
75,29
76,21
77,35
78,31
79,32
80,21
81,29
82,29
83,40
84,25
85,30
86,38
87,44
88,33
89,41
90,41
91,37
92,34
93,28
94,40
95,39
96,42
97,27
98,32
99,36
100,25
101,17
102,11
103,7
104,6
105,3
106,1
