times,counts
-4,1
-3,2
-2,6
-1,6
0,8
1,16
2,22
3,17
4,13
5,17
6,13
7,6
8,9
9,16
10,14
11,13
12,9
13,11
14,8
15,13
16,14
17,16
18,7
19,10
20,14
21,16
22,11
23,18
24,7
25,12
26,14
27,12
28,17
29,17
30,15
31,12
32,18
33,17
34,13
35,26
36,12
37,16
38,13
39,10
40,14
41,11
42,7
43,16
44,11
45,14
46,5
47,9
48,12
49,5
50,4
51,9
52,7
53,9
54,5
55,11
56,6
57,3
58,7
59,8
60,6
61,6
62,8
63,4
64,7
66,6
67,5
68,4
69,3
70,8
71,1
72,10
73,7
74,6
75,10
76,3
77,4
78,4
79,2
80,4
82,5
83,4
84,1
85,1
86,2
87,3
88,2
90,3
91,1
94,2
96,1
97,2
98,1
102,1
