times,counts
-3,1
-2,8
-1,13
0,20
1,15
2,24
3,18
4,18
5,23
6,22
7,25
8,22
9,29
10,30
11,26
12,34
13,31
14,41
15,27
16,29
17,29
18,27
19,39
20,20
21,29
22,25
23,30
24,31
25,34
26,38
27,30
28,32
29,42
30,48
31,43
32,35
33,59
34,39
35,47
36,47
37,44
38,49
39,42
40,42
41,44
42,47
43,38
44,40
45,47
46,45
47,44
48,50
49,61
50,52
51,57
52,47
53,62
54,48
55,53
56,54
57,52
58,52
59,57
60,40
61,57
62,51
63,68
64,58
65,49
66,76
67,57
68,61
69,61
70,67
71,62
72,57
73,51
74,64
75,59
76,58
77,72
78,59
79,58
80,62
81,65
82,65
83,51
84,71
85,57
86,63
87,70
88,71
89,75
90,63
91,61
92,80
93,79
94,66
95,78
96,66
97,75
98,55
99,46
100,31
101,31
102,21
103,7
104,7
105,4
107,3
109,1
