times,counts
-3,1
-2,4
-1,6
0,13
1,12
2,16
3,26
4,21
5,21
6,18
7,20
8,26
9,21
10,23
11,32
12,25
13,26
14,25
15,35
16,27
17,32
18,25
19,20
20,26
21,31
22,23
23,33
24,25
25,21
26,21
27,24
28,24
29,14
30,27
31,21
32,29
33,26
34,22
35,26
36,28
37,27
38,26
39,28
40,35
41,20
42,24
43,25
44,27
45,18
46,19
47,21
48,20
49,18
50,22
51,21
52,16
53,21
54,18
55,36
56,24
57,28
58,21
59,24
60,27
61,20
62,24
63,19
64,19
65,16
66,23
67,20
68,17
69,19
70,14
71,19
72,23
73,16
74,21
75,10
76,11
77,20
78,14
79,20
80,16
81,10
82,14
83,20
84,19
85,15
86,16
87,20
88,22
89,10
90,17
91,18
92,20
93,13
94,18
95,31
96,28
97,26
98,19
99,16
100,12
101,8
102,9
103,4
104,2
106,1
