times,counts
-4,1
-3,1
-2,5
-1,10
0,11
1,11
2,20
3,11
4,19
5,18
6,9
7,21
8,14
9,22
10,20
11,22
12,22
13,15
14,30
15,17
16,14
17,17
18,15
19,21
20,24
21,13
22,22
23,27
24,21
25,31
26,20
27,21
28,31
29,24
30,29
31,25
32,28
33,16
34,23
35,16
36,12
37,19
38,21
39,14
40,14
41,15
42,18
43,23
44,23
45,21
46,21
47,21
48,15
49,13
50,19
51,14
52,14
53,18
54,13
55,12
56,16
57,9
58,11
59,10
60,8
61,13
62,5
63,11
64,2
65,5
66,6
67,6
68,4
69,11
70,3
71,4
72,2
73,5
74,5
75,2
76,4
77,2
78,5
79,4
80,1
81,7
82,5
83,6
84,7
85,3
86,5
87,11
88,5
89,3
90,8
91,4
92,10
93,4
94,5
95,1
96,4
97,3
98,2
99,3
102,1
