times,counts
0,18
1,20
2,22
3,13
4,11
5,13
6,24
7,20
8,23
9,20
10,34
11,38
12,28
13,30
14,34
15,19
16,22
17,30
18,33
19,27
20,36
21,29
22,29
23,27
24,35
25,31
26,50
27,42
28,42
29,45
30,41
31,45
32,47
33,41
34,44
35,47
36,43
37,45
38,39
39,53
40,53
41,60
42,47
43,52
44,62
45,67
46,56
47,60
48,58
49,55
50,61
51,53
52,57
53,59
54,50
55,51
56,60
57,55
58,49
59,49
60,49
61,58
62,51
63,47
64,52
65,45
66,41
67,50
68,59
69,52
70,52
71,54
72,52
73,48
74,55
75,48
76,56
77,47
78,52
79,52
80,55
81,44
82,46
83,51
84,53
85,49
86,52
87,47
88,44
89,47
90,45
91,40
92,50
93,48
94,55
95,45
96,46
97,46
98,45
99,54
100,47
