times,counts
0,16
1,17
2,18
3,15
4,19
5,13
6,6
7,18
8,21
9,21
10,14
11,16
12,22
13,13
14,18
15,21
16,18
17,19
18,19
19,23
20,18
21,19
22,28
23,20
24,20
25,16
26,16
27,23
28,17
29,21
30,16
31,20
32,18
33,18
34,10
35,16
36,12
37,19
38,17
39,9
40,20
41,6
42,18
43,12
44,9
45,8
46,15
47,13
48,10
49,18
50,14
51,22
52,20
53,14
54,20
55,14
56,22
57,17
58,20
59,22
60,24
61,15
62,22
63,26
64,19
65,29
66,34
67,26
68,25
69,24
70,24
71,23
72,25
73,27
74,26
75,29
76,24
77,31
78,27
79,32
80,30
81,33
82,41
83,39
84,35
85,43
86,34
87,42
88,43
89,37
90,48
91,50
92,44
93,47
94,39
95,51
96,45
97,53
98,47
99,44
100,51
