times,counts
0,13
1,16
2,16
3,24
4,19
5,27
6,15
7,12
8,13
9,18
10,12
11,14
12,13
13,16
14,13
15,23
16,17
17,13
18,18
19,19
20,18
21,16
22,14
23,25
24,23
25,21
26,17
27,17
28,18
29,13
30,18
31,14
32,18
33,15
34,21
35,19
36,20
37,15
38,26
39,25
40,16
41,14
42,28
43,16
44,16
45,16
46,17
47,22
48,26
49,20
50,17
51,16
52,15
53,17
54,20
55,25
56,14
57,23
58,24
59,24
60,21
61,21
62,20
63,20
64,24
65,23
66,22
67,21
68,15
69,23
70,19
71,21
72,21
73,23
74,19
75,23
76,20
77,22
78,21
79,16
80,15
81,23
82,13
83,10
84,12
85,8
86,14
87,11
88,13
89,16
90,7
91,10
92,6
93,5
94,6
95,4
96,9
97,1
98,8
99,2
100,2
