times,counts
-3,3
-2,1
-1,8
0,18
1,22
2,12
3,18
4,21
5,17
6,21
7,19
8,16
9,10
10,16
11,25
12,19
13,26
14,24
15,22
16,15
17,19
18,17
19,24
20,19
21,13
22,19
23,27
24,20
25,27
26,20
27,23
28,19
29,27
30,19
31,26
32,27
33,29
34,25
35,23
36,24
37,33
38,29
39,26
40,37
41,33
42,29
43,34
44,41
45,32
46,30
47,29
48,29
49,38
50,19
51,34
52,21
53,20
54,18
55,29
56,29
57,29
58,27
59,21
60,18
61,23
62,28
63,26
64,19
65,20
66,29
67,26
68,22
69,18
70,16
71,14
72,28
73,15
74,31
75,16
76,12
77,16
78,15
79,17
80,12
81,13
82,21
83,24
84,19
85,18
86,21
87,23
88,20
89,16
90,9
91,10
92,9
93,8
94,9
95,9
96,11
97,8
98,9
99,5
100,5
101,2
102,1
105,1
