times,counts
-5,1
-4,1
-3,3
-2,3
-1,4
0,10
1,10
2,14
3,14
4,18
5,15
6,14
7,16
8,24
9,14
10,19
11,11
12,22
13,16
14,8
15,15
16,18
17,15
18,15
19,17
20,18
21,12
22,17
23,12
24,11
25,15
26,14
27,15
28,8
29,13
30,12
31,7
32,9
33,10
34,10
35,8
36,7
37,5
38,18
39,7
40,9
41,5
42,10
43,8
44,11
45,7
46,8
47,8
48,13
49,9
50,8
51,7
52,10
53,4
54,11
55,12
56,8
57,9
58,7
59,7
60,9
61,5
62,2
63,5
64,5
65,7
66,2
67,1
68,5
69,3
70,5
71,4
72,5
73,5
74,4
75,5
76,1
77,4
78,2
79,2
80,1
81,2
82,4
83,4
84,2
85,4
86,2
87,3
88,3
89,3
90,3
91,6
92,2
93,4
94,3
95,1
96,3
97,4
98,4
99,2
100,2
105,1
