times,counts
-3,2
-2,4
-1,8
0,10
1,12
2,14
3,23
4,22
5,19
6,19
7,23
8,18
9,17
10,16
11,16
12,18
13,19
14,20
15,16
16,15
17,16
18,12
19,8
20,13
21,11
22,16
23,10
24,16
25,17
26,16
27,8
28,9
29,10
30,10
31,12
32,5
33,4
34,15
35,11
36,9
37,7
38,14
39,8
40,6
41,5
42,9
43,6
44,6
45,6
46,12
47,8
48,8
49,12
50,6
51,7
52,13
53,10
54,9
55,6
56,12
57,12
58,13
59,12
60,6
61,7
62,5
63,6
64,5
65,8
66,6
67,7
68,3
69,7
70,2
71,5
72,6
73,2
74,3
75,5
76,4
77,4
78,6
79,1
80,6
81,3
82,9
83,5
84,1
85,3
86,5
87,5
88,5
89,5
90,5
92,2
93,8
94,9
95,7
96,7
97,5
98,6
99,6
100,1
101,3
102,1
103,1
105,1
