times,counts
0,21
1,20
2,18
3,22
4,16
5,14
6,19
7,17
8,19
9,20
10,22
11,22
12,22
13,21
14,29
15,34
16,22
17,25
18,22
19,25
20,19
21,23
22,18
23,19
24,18
25,26
26,21
27,21
28,24
29,17
30,14
31,13
32,15
33,18
34,17
35,23
36,18
37,14
38,14
39,26
40,24
41,17
42,25
43,16
44,14
45,20
46,24
47,21
48,26
49,27
50,21
51,23
52,21
53,24
54,31
55,28
56,19
57,30
58,31
59,22
60,22
61,24
62,23
63,25
64,22
65,28
66,21
67,24
68,22
69,15
70,14
71,14
72,18
73,20
74,18
75,19
76,17
77,19
78,18
79,16
80,14
81,16
82,16
83,6
84,20
85,17
86,19
87,11
88,12
89,10
90,13
91,8
92,13
93,9
94,9
95,8
96,4
97,3
98,4
99,3
100,3
