times,counts
0,16
1,13
2,20
3,7
4,13
5,22
6,18
7,15
8,12
9,18
10,10
11,15
12,13
13,15
14,16
15,14
16,16
17,13
18,20
19,10
20,14
21,20
22,28
23,17
24,22
25,23
26,24
27,29
28,16
29,21
30,28
31,29
32,28
33,30
34,27
35,27
36,29
37,32
38,26
39,21
40,19
41,26
42,26
43,27
44,28
45,34
46,21
47,30
48,25
49,20
50,24
51,23
52,28
53,18
54,22
55,22
56,26
57,18
58,25
59,30
60,30
61,24
62,19
63,28
64,28
65,13
66,13
67,26
68,28
69,22
70,32
71,30
72,22
73,23
74,18
75,21
76,21
77,18
78,21
79,16
80,24
81,28
82,23
83,31
84,21
85,20
86,24
87,25
88,29
89,19
90,22
91,13
92,19
93,16
94,27
95,39
96,26
97,24
98,30
99,37
100,35
