times,counts
0,18
1,29
2,26
3,22
4,26
5,13
6,21
7,25
8,25
9,27
10,26
11,34
12,32
13,27
14,23
15,27
16,39
17,32
18,35
19,28
20,35
21,21
22,30
23,31
24,36
25,33
26,26
27,37
28,44
29,32
30,42
31,43
32,37
33,47
34,51
35,51
36,42
37,43
38,42
39,40
40,50
41,46
42,50
43,44
44,41
45,43
46,47
47,57
48,54
49,43
50,46
51,51
52,50
53,63
54,47
55,50
56,59
57,58
58,59
59,58
60,49
61,54
62,53
63,58
64,54
65,62
66,64
67,66
68,60
69,57
70,56
71,61
72,61
73,49
74,57
75,67
76,63
77,60
78,68
79,58
80,59
81,55
82,69
83,62
84,54
85,73
86,68
87,69
88,64
89,63
90,66
91,72
92,79
93,77
94,69
95,70
96,65
97,76
98,71
99,71
100,73
