times,counts
0,24
1,18
2,21
3,20
4,19
5,13
6,12
7,26
8,23
9,22
10,27
11,27
12,20
13,21
14,29
15,18
16,17
17,26
18,23
19,23
20,28
21,20
22,34
23,30
24,24
25,28
26,28
27,38
28,28
29,31
30,31
31,30
32,40
33,32
34,34
35,32
36,38
37,36
38,39
39,42
40,42
41,33
42,31
43,41
44,40
45,35
46,31
47,42
48,43
49,41
50,44
51,48
52,41
53,44
54,45
55,55
56,58
57,60
58,47
59,47
60,59
61,59
62,53
63,43
64,57
65,65
66,60
67,50
68,53
69,55
70,62
71,54
72,57
73,51
74,57
75,55
76,57
77,53
78,59
79,56
80,66
81,60
82,60
83,67
84,59
85,61
86,61
87,54
88,61
89,62
90,49
91,61
92,43
93,57
94,65
95,66
96,65
97,55
98,61
99,69
100,69
