times,counts
0,15
1,15
2,21
3,26
4,20
5,24
6,31
7,27
8,26
9,33
10,35
11,25
12,29
13,28
14,33
15,31
16,45
17,26
18,35
19,23
20,25
21,17
22,22
23,29
24,23
25,22
26,26
27,18
28,24
29,20
30,29
31,24
32,22
33,17
34,20
35,26
36,21
37,19
38,22
39,15
40,14
41,22
42,12
43,18
44,24
45,18
46,20
47,16
48,18
49,19
50,18
51,11
52,15
53,16
54,16
55,7
56,8
57,9
58,12
59,15
60,8
61,10
62,9
63,4
64,4
65,6
66,8
67,8
68,7
69,8
70,4
71,11
72,6
73,9
74,5
75,6
76,5
77,4
78,6
79,5
80,3
81,4
82,2
83,1
84,3
85,1
86,1
87,7
88,7
89,5
90,12
91,2
92,2
93,2
94,5
95,4
96,3
97,4
98,3
99,1
100,2
