times,counts
0,16
1,18
2,16
3,11
4,16
5,18
6,11
7,14
8,17
9,16
10,13
11,14
12,12
13,16
14,11
15,17
16,11
17,18
18,15
19,15
20,13
21,23
22,19
23,20
24,21
25,28
26,23
27,26
28,30
29,31
30,24
31,28
32,25
33,34
34,31
35,27
36,26
37,22
38,28
39,21
40,34
41,24
42,34
43,31
44,27
45,29
46,29
47,29
48,20
49,24
50,19
51,29
52,25
53,22
54,25
55,26
56,26
57,23
58,28
59,23
60,17
61,14
62,18
63,32
64,24
65,23
66,22
67,29
68,23
69,31
70,26
71,27
72,26
73,27
74,27
75,34
76,31
77,35
78,25
79,33
80,27
81,27
82,34
83,26
84,35
85,34
86,33
87,31
88,29
89,27
90,31
91,33
92,46
93,36
94,27
95,28
96,25
97,36
98,27
99,28
100,25
