times,counts
0,7
1,14
2,8
3,10
4,21
5,15
6,10
7,18
8,9
9,11
10,15
11,9
12,15
13,13
14,11
15,15
16,9
17,14
18,10
19,6
20,15
21,11
22,13
23,10
24,9
25,12
26,11
27,5
28,8
29,9
30,11
31,8
32,4
33,6
34,6
35,7
36,7
37,6
38,8
39,5
40,8
41,7
42,9
43,6
44,6
45,12
46,8
47,11
48,14
49,3
50,15
51,3
52,9
53,7
54,6
55,4
56,5
57,8
58,5
59,8
60,5
61,3
62,5
63,10
64,6
65,8
66,5
67,3
68,6
69,4
70,7
71,6
72,11
73,3
74,1
75,6
76,7
77,8
78,5
79,3
80,8
81,6
82,3
83,5
84,4
85,5
86,3
87,4
88,2
89,5
90,4
91,6
92,5
93,4
94,3
95,3
96,3
97,4
98,6
99,6
100,2
