times,counts
0,18
1,19
2,25
3,25
4,9
5,21
6,22
7,23
8,20
9,23
10,27
11,32
12,28
13,28
14,36
15,29
16,30
17,30
18,27
19,32
20,26
21,29
22,33
23,26
24,25
25,31
26,36
27,40
28,25
29,30
30,28
31,35
32,29
33,36
34,30
35,35
36,39
37,38
38,40
39,41
40,33
41,34
42,25
43,30
44,33
45,33
46,37
47,30
48,36
49,28
50,32
51,38
52,24
53,26
54,36
55,34
56,31
57,35
58,44
59,33
60,34
61,41
62,38
63,40
64,26
65,33
66,33
67,36
68,34
69,38
70,39
71,40
72,38
73,29
74,39
75,37
76,35
77,30
78,33
79,32
80,32
81,36
82,37
83,34
84,26
85,38
86,36
87,36
88,36
89,36
90,33
91,39
92,36
93,40
94,37
95,43
96,42
97,43
98,38
99,36
100,38
