times,counts
0,25
1,7
2,13
3,12
4,12
5,15
6,13
7,14
8,19
9,15
10,14
11,10
12,13
13,24
14,12
15,13
16,16
17,13
18,19
19,17
20,6
21,9
22,16
23,17
24,14
25,7
26,14
27,9
28,13
29,14
30,15
31,12
32,12
33,9
34,9
35,7
36,7
37,8
38,5
39,5
40,6
41,5
42,10
43,10
44,11
45,4
46,4
47,5
48,7
49,14
50,3
51,5
52,7
53,7
54,4
55,3
56,6
57,1
58,3
59,2
60,2
61,3
62,4
63,2
64,3
65,3
66,2
67,4
68,2
69,1
71,1
72,2
73,4
74,3
75,3
76,1
77,3
78,2
79,1
80,2
81,5
82,3
83,1
84,3
85,1
86,3
87,3
89,3
90,2
92,2
93,1
94,1
95,1
97,1
99,1
100,1
