times,counts
-3,3
-2,4
-1,12
0,12
1,11
2,14
3,11
4,8
5,14
6,12
7,7
8,11
9,18
10,12
11,10
12,3
13,8
14,17
15,13
16,12
17,7
18,3
19,4
20,2
21,5
22,6
23,5
24,5
25,8
26,6
27,5
28,6
29,5
30,4
31,5
32,1
33,5
34,6
35,4
36,3
37,5
38,9
39,8
40,3
41,5
42,7
43,3
44,5
45,8
46,7
47,4
48,9
49,8
50,8
51,4
52,10
53,7
54,3
55,5
56,5
57,2
58,2
59,3
60,6
61,4
62,8
63,6
64,5
65,1
66,4
67,2
68,2
69,2
70,4
71,1
72,2
73,4
74,1
75,4
76,3
77,2
78,4
79,2
80,2
81,2
82,1
83,3
84,1
86,4
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,2
95,3
96,2
97,1
99,2
100,3
