times,counts
-3,2
-2,6
-1,10
0,10
1,11
2,15
3,16
4,11
5,19
6,20
7,16
8,16
9,26
10,14
11,18
12,21
13,15
14,20
15,22
16,20
17,13
18,18
19,23
20,28
21,18
22,14
23,25
24,18
25,17
26,28
27,11
28,17
29,11
30,14
31,12
32,13
33,15
34,10
35,6
36,14
37,13
38,8
39,11
40,6
41,12
42,12
43,6
44,14
45,9
46,15
47,10
48,10
49,6
50,8
51,10
52,5
53,12
54,8
55,6
56,5
57,11
58,10
59,14
60,7
61,13
62,8
63,16
64,13
65,11
66,13
67,14
68,8
69,14
70,11
71,14
72,12
73,14
74,11
75,13
76,14
77,10
78,11
79,11
80,17
81,8
82,7
83,6
84,5
85,10
86,4
87,3
88,6
89,5
90,2
91,1
92,6
93,5
94,4
95,9
96,6
97,2
98,7
99,5
100,2
101,1
102,2
107,1
