,times,counts,rates
79,-22,0,2.72659003763801e-09
80,-21,0,5.668051981206754e-08
81,-20,0,7.759307441355925e-07
82,-19,0,8.296822526246486e-06
83,-18,0,6.907858971762658e-05
84,-17,0,0.00046364404077790794
85,-16,0,0.0025697032230070633
86,-15,0,0.011913787290315257
87,-14,0,0.04658389343259235
88,-13,0,0.15468020059868698
89,-12,0,0.43919503751427663
90,-11,0,1.073597847691295
91,-10,0,2.2744540371600355
92,-9,0,4.206956581108761
93,-8,0,6.854703357339589
94,-7,0,9.944899909365443
95,-6,0,13.0097031266688
96,-5,0,15.57537314014508
0,-4,2,17.37488811091051
1,-3,2,18.45239892040867
2,-2,5,19.094254138478686
3,-1,11,19.63249236445882
4,0,8,20.24273653373021
5,1,18,20.8595949405718
6,2,15,21.25199386762521
7,3,18,21.180845487798887
8,4,10,20.518249878598997
9,5,17,19.28153428829851
10,6,26,17.610320964122415
11,7,14,15.715127943890721
12,8,20,13.81555220476286
13,9,23,12.098115385044103
14,10,23,10.708669492660743
15,11,19,9.753954025562503
16,12,18,9.280865199751135
17,13,15,9.23904985298996
18,14,18,9.465296513425198
19,15,16,9.723915905968799
20,16,11,9.801210879450169
21,17,12,9.60430632711155
22,18,6,9.192012016079456
23,19,8,8.711246615962594
24,20,11,8.296671651683088
25,21,14,8.013945172541675
26,22,11,7.861826331916359
27,23,7,7.788795127279081
28,24,10,7.699855384321133
29,25,8,7.478907886196713
30,26,11,7.04552757613713
31,27,8,6.409380913976749
32,28,5,5.665882316728931
33,29,6,4.933596586936459
34,30,11,4.29654752619054
35,31,8,3.7961350348893883
36,32,10,3.4486673574435303
37,33,4,3.2449867439846893
38,34,6,3.1348985357230204
39,35,7,3.034187360092639
40,36,4,2.867058377203472
41,37,6,2.611895663386757
42,38,2,2.3114182896831443
43,39,3,2.040125345184467
44,40,3,1.8537920194827988
45,41,4,1.7546520478025867
46,42,4,1.696654392510286
47,43,5,1.6312245742082667
48,44,2,1.5567517726320022
97,45,0,1.5199591813647155
98,46,0,1.5602966022613434
49,47,3,1.6530661618544016
50,48,6,1.71439624764845
51,49,1,1.6648256696547061
99,50,0,1.4867867741499559
100,51,0,1.228518408390589
52,52,2,0.9680148000424982
53,53,3,0.7748974210279215
54,54,1,0.6887227329242493
55,55,1,0.713513447485843
56,56,4,0.8254550759243313
57,57,1,0.9900876184254381
58,58,1,1.1791854864169622
101,59,0,1.3750332817998672
102,60,0,1.5621119151329315
59,61,2,1.7198560846916495
60,62,1,1.824327303627794
103,63,0,1.8556179764317147
61,64,2,1.8098954776584468
62,65,1,1.711022509808379
63,66,1,1.604316485453417
64,67,1,1.5288643917897957
65,68,3,1.4935844173394837
66,69,1,1.4767039555201897
67,70,3,1.4402741021687269
68,71,1,1.3465421124422154
69,72,1,1.1746250848636364
70,73,2,0.9345841995677244
71,74,2,0.6672151172889893
104,75,0,0.4237964107321098
72,76,1,0.23974908919826388
73,77,3,0.12365817123233956
74,78,2,0.06660917750472813
105,79,0,0.058621373048303865
106,80,0,0.09806572086102992
75,81,3,0.18770455218979745
107,82,0,0.3183818047383881
108,83,0,0.45291452791491904
109,84,0,0.5322188256641625
110,85,0,0.5113644034730364
111,86,0,0.39707179245098845
112,87,0,0.24540221264799714
113,88,0,0.1182207498221584
114,89,0,0.043098396087641225
76,90,1,0.011378694495013886
77,91,2,0.002028802253386052
115,92,0,0.00021581458798361673
116,93,0,1.0473368182703949e-05
117,94,0,8.686473277106514e-08
